NODE_ID;JOB_ID;STEP_ID;USER_ID;GROUP_ID;APP_ID;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG.CPUFREQ;AVG.IMCFREQ;DEF.FREQ;TIME;CPI;TPI;IO_MBS;P.MPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;GPU1_POWER;GPU1_FREQ;GPU1_MEM_FREQ;GPU1_UTIL;GPU1_MEM_UTIL;GPU2_POWER;GPU2_FREQ;GPU2_MEM_FREQ;GPU2_UTIL;GPU2_MEM_UTIL
cmp2504;175217;0;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2627700;2390489;2401000;118.246059;0.657987;3.916442;14.032363;0.089128;49.243686;323.674195;12.360615;272.994034;303924320340;454910123057;26.825778;22695356412;0;298366530;255998;24;0;0;4100031014;268236342048;51560214684;0
cmp2504;175217;1;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2639400;2387368;2401000;118.196065;0.656733;3.814655;14.039477;0.089174;49.533838;326.923870;12.256253;273.639647;303541896212;467087794473;26.997914;22728828781;0;381233862;252459;0;0;0;4088595012;271093409016;51673645168;0
cmp2504;175217;2;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2088000;1987054;2100000;143.231065;0.657645;4.065090;11.638467;0.074167;49.840694;242.220855;11.960311;199.032559;294492917633;440314246278;20.861379;20633563813;0;293954996;235908;356;0;0;3866549830;254412681102;48896861652;0
cmp2504;175217;3;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2088000;1987972;2100000;142.222009;0.657496;4.040846;11.716701;0.074692;48.962385;243.838019;12.003636;199.191078;292634955364;442791917459;21.066967;20403564328;0;337377861;270282;0;0;0;3867675350;253641601656;48858229420;0
cmp2504;175217;4;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2376900;2394243;2400000;124.201181;0.645754;4.128024;13.410993;0.084863;48.195960;298.057158;12.219484;250.347945;292724075600;433255764055;26.093149;23858801131;0;534184816;251167;736;0;0;4127780871;274020817320;52587090684;0
cmp2504;175217;5;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2379000;2391435;2400000;124.175181;0.644917;3.971672;13.336389;0.085060;49.918792;300.021838;12.171819;249.892428;291874998287;447712859034;24.628087;21192572467;0;318250060;243125;0;0;0;3987223515;259414085866;49855445248;0
cmp2504;175217;6;xovidal; ;bqcd_4n;colbsc; ;min_energy;0.050000;2379900;2309020;2400000;126.205081;0.654164;4.019475;13.217914;0.083020;51.715548;293.355115;12.182740;243.804965;296249406538;445625785132;24.296455;21228479499;0;275881005;243665;384;0;0;4054140351;258294572938;49860128796;0
cmp2504;175217;7;xovidal; ;bqcd_4n;colbsc; ;min_time;0.700000;2330100;2127763;2100000;130.246060;0.664411;4.272066;12.758510;0.080349;50.764854;275.783168;12.164235;228.244183;273309268703;417663493575;40.368080;39601441512;0;216245796;347680;384;0;0;5536329998;371233856394;71158790208;0
cmp2504;175217;8;xovidal; ;bqcd_4n;colbsc; ;min_energy;0.050000;2380200;2247560;2400000;126.201090;0.657164;4.010375;13.171603;0.082640;49.209548;288.683893;12.181052;240.634637;297818199089;445057983245;44.348208;39757626089;0;514909678;357892;384;0;0;5582711032;380831239380;72701421188;0
cmp2504;175217;9;xovidal; ;bqcd_4n;colbsc; ;min_time;0.700000;2340900;2118173;2100000;131.218075;0.667145;4.007864;12.699228;0.079751;49.864962;273.940835;12.054956;227.170700;300358407152;446434589806;38.973412;37943105268;0;483915841;362892;0;0;0;5563694240;364105982148;70190027420;0
